5	5 	2.4 	3.47
1	3.5 	4.1 	3.58
5	3.5 	3.8 	3.47
1	3 	3.3 	3.69
1	3 	2.4 	3.62
4	3.5 	3.5 	3.68
2	2.5 	3.3 	3.43
6	6 	3.4 	3.54
4	3.5 	2.9 	3.67
1	2.5 	3.8 	3.72
2	2.5 	4 	3.29
1	4.5 	3.7 	3.58
5	3.5 	3.6 	3.74
4	2 	3.5 	3.32
1	3 	3.6 	3.4
3	4.5 	2.9 	3.59
6	5 	3.9 	3.49
6	4.5 	3.2 	3.44
2	2.5 	3.5 	3.5
3	1.5 	2.7 	3.6
6	3.5 	2.7 	3.76
6	1.5 	2.2 	3.59
6	5 	3.2 	3.53
1	1.5 	2.8 	3.59
1	4 	3.1 	3.5
4	4 	5 	3.45
1	5.5 	3.7 	3.25
3	5.5 	3.7 	3.57
6	2.5 	4.3 	3.37
4	4.5 	2.5 	3.54
6	2.5 	3 	3.64
2	5.5 	3 	3.65
1	4.5 	3.3 	3.54
4	1 	3.2 	3.47
1	3.5 	3.2 	3.4
5	3 	2.5 	3.21
6	3 	3.5 	3.54
3	2 	3.2 	3.06
1	2.5 	3.7 	3.3
3	2 	2.6 	3.34
6	4.5 	4.1 	3.24
4	5.5 	4 	3.3
4	2.5 	2.9 	3.45
3	2.5 	3.9 	3.48
5	2.5 	2.4 	3.61
6	4.5 	3.1 	3.6
3	3.5 	3.7 	3.52
4	2.5 	4.1 	3.53
4	6 	3.5 	3.85
3	3 	4.4 	3.38
1	3.5 	3.8 	3.53
1	3 	4.2 	3.28
5	1.5 	4 	3.28
5	3 	3.7 	3.58
6	3.5 	3.5 	3.69
5	4 	3.6 	3.32
4	5.5 	4.5 	3.4
4	4 	3.1 	3.61
2	4 	3.1 	3.3
2	4.5 	4.1 	3.28
6	3 	4.3 	3.63
3	1.5 	4.1 	3.23
4	5.5 	3 	3.32
3	2 	3 	3.39
2	2 	3.8 	3.75
3	4.5 	3.3 	3.25
6	3.5 	3.5 	3.61
3	3.5 	4 	3.61
4	3.5 	3.4 	3.58
1	2 	3.6 	3.35
5	2 	3.3 	3.5
2	3.5 	3.4 	3.4
2	5 	3.4 	3.35
6	3.5 	3.3 	3.85
6	4 	4.1 	3.47
2	4 	3.1 	3.71
3	3.5 	3.7 	3.7
2	4.5 	3.3 	3.5
5	3 	3.7 	3.67
2	5 	3.7 	3.49
4	3 	3 	3.43
1	4 	3.1 	3.53
2	4 	3.1 	3.3
6	4 	3.4 	3.42
3	6 	3.8 	3.56
2	3.5 	4.7 	3.68
1	5.5 	3.3 	3.44
5	1 	2.6 	3.74
3	3 	3.4 	3.37
5	4.5 	3.7 	3.37
4	4.5 	3.7 	3.54
1	2 	3.2 	3.38
6	2.5 	3.4 	3.54
5	5 	3.9 	3.76
4	4 	3.5 	3.82
3	3 	3.5 	3.48
3	3 	3.6 	3.18
5	3.5 	2.8 	3.44
6	4.5 	4.1 	3.64
4	3.5 	4.4 	3.58
2	4 	3.9 	3.39
4	2.5 	2.3 	3.65
3	5.5 	3.6 	3.38
4	2.5 	2.8 	3.68
1	3.5 	3 	3.69
3	4 	3.5 	3.55
4	4.5 	3.2 	3.45
2	4 	3.4 	3.52
4	1.5 	4 	3.34
1	2 	3.2 	3.27
3	3.5 	3.4 	3.32
3	4 	4.4 	3.41
5	3.5 	4.3 	3.67
2	4.5 	3.7 	3.67
4	5 	2.5 	3.3
4	4.5 	3.7 	3.67
5	3.5 	4 	3.81
1	3 	3.6 	3.7
3	2.5 	3.4 	3.46
1	3.5 	4 	3.37
3	5.5 	3.5 	3.65
2	3.5 	3.2 	3.55
6	4.5 	2.9 	3.35
5	3 	3.9 	3.99
1	4.5 	4.4 	3.53
4	4 	3.3 	3.37
1	3 	2.7 	3.54
6	3.5 	3 	3.71
4	3.5 	3.2 	3.5
1	4.5 	3.7 	3.51
5	4 	3 	3.46
2	5 	3.7 	3.58
2	5 	3.5 	3.52
1	4.5 	2.5 	3.38
2	1.5 	3.9 	3.68
6	2.5 	2.6 	3.81
3	4 	3.8 	3.48
6	3 	3.8 	3.55
4	3 	3 	3.47
5	5.5 	3.2 	3.42
4	2.5 	2.7 	3.38
5	5 	3.4 	3.7
1	4.5 	3.6 	3.44
5	2.5 	4 	3.52
2	5.5 	4.1 	3.66
2	2 	3.6 	3.42
1	6 	3.5 	3.58
5	4.5 	3.6 	3.47
6	3 	3.7 	3.45
6	2 	2.3 	3.51
6	2 	2.8 	3.38
4	4 	3.8 	3.31
4	1 	4 	3.62
3	4 	4.1 	3.33
6	4 	3.3 	3.42
5	1.5 	2.7 	3.81
6	4.5 	3 	3.4
1	4.5 	3.9 	3.86
6	3 	3.7 	3.45
3	4.5 	3.3 	3.35
1	3 	2.9 	3.44
1	1.5 	3.1 	3.62
5	1 	3.8 	3.41
2	4.5 	2.8 	3.5
4	2.5 	4.1 	3.78
6	3 	3.8 	3.17
4	2.5 	2.8 	3.76
6	3 	3.1 	3.5
6	4 	3.3 	3.8
2	4 	3.3 	3.68
3	2 	4.2 	3.68
6	1 	3.2 	3.58
2	3.5 	3.2 	3.38
6	3.5 	3.2 	3.09
5	1.5 	4.3 	3.54
5	4 	2.8 	3.42
2	2.5 	3.6 	3.41
2	3.5 	3.6 	3.56
4	2.5 	3.2 	3.46
1	4.5 	3.7 	3.84
5	3 	3.6 	3.41
3	1.5 	3.3 	3.36
3	3.5 	2.7 	3.3
3	4.5 	3.3 	3.49
6	3 	3.1 	3.29
5	2 	4.1 	3.38
4	4.5 	3.9 	3.6
3	4 	3.8 	3.54
1	2.5 	3 	3.2
2	5 	3.7 	3.46
1	2 	3.2 	3.28
3	3.5 	3.5 	3.61
2	3 	3.4 	3.47
1	2.5 	3.6 	3.62
3	1.5 	2.7 	3.29
6	3 	3.9 	3.47
4	5 	3.4 	3.43
4	3.5 	4.5 	3.56
5	5.5 	3.4 	3.41
4	3.5 	3.2 	3.58
2	4 	3.3 	3.25
1	3.5 	4.2 	3.25
1	4.5 	2.6 	3.4
5	4 	3.8 	3.5
6	2.5 	4.4 	3.21
5	2 	4.1 	3.48
3	3 	2.1 	3.21
2	4 	3.2 	3.07
5	4 	3.6 	3.51
2	3 	2.1 	3.46
6	4 	2.5 	3.35
3	5.5 	3.7 	3.62
2	5 	2.9 	3.39
4	4.5 	4 	3.53
4	2 	3.4 	3.38
2	2.5 	3.5 	3.57
3	4.5 	4.1 	3.53
4	4.5 	3.1 	3.29
6	5.5 	3.5 	3.54
4	5.5 	3.5 	3.54
6	3 	4.4 	3.38
6	4 	3.3 	3.17
5	2.5 	3.2 	3.46
5	4 	3.5 	3.32
6	3.5 	4.1 	3.39
1	4 	3.4 	3.61
6	3.5 	3.1 	3.52
2	2 	3.5 	3.48
5	3.5 	3.1 	3.58
1	4.5 	3 	3.38
2	2.5 	2.5 	3.75
6	3.5 	4.1 	3.61
6	5.5 	3.3 	3.41
3	2 	3.5 	3.27
4	2 	4.2 	3.59
4	2 	4 	3.36
1	2.5 	3.1 	3.42
4	4 	3.7 	3.6
1	4 	2.6 	3.7
4	4.5 	3.6 	3.55
5	1.5 	2.9 	3.68
1	3 	3.8 	3.15
3	5.5 	3.4 	3.32
3	3 	3.8 	3.47
5	1.5 	3.9 	3.78
1	3.5 	4.8 	3.46
3	2.5 	4 	3.56
3	6 	4.5 	3.47
2	3 	3.8 	3.78
3	2.5 	3.8 	3.45
3	1 	3.8 	3.6
6	2 	3.6 	3.27
1	1.5 	3.3 	3.66
4	3 	4.2 	3.52
3	5 	4.1 	3.39
5	3.5 	4 	3.34
3	3.5 	2.6 	3.48
3	4.5 	4.6 	3.33
3	2 	3.6 	3.66
3	3.5 	3.3 	3.45
2	4 	2.8 	3.46
6	3 	3.2 	3.57
2	1.5 	3.8 	3.9
2	5.5 	2.6 	3.23
2	4 	3.7 	3.39
5	4 	3.6 	3.55
3	4.5 	3.8 	3.4
1	3.5 	3.5 	3.52
1	3.5 	3.2 	3.17
2	4 	3.3 	3.48
1	3.5 	4.1 	3.48
5	4 	3.6 	3.48
2	1.5 	3.9 	3.57
3	2 	3.4 	3.51
1	2.5 	3.6 	3.6
3	5 	4.5 	3.53
2	3 	3.5 	3.67
5	4 	3.8 	3.52
6	5.5 	2.8 	3.31
5	3 	4.1 	3.39
4	2 	3.8 	3.31
2	4 	3 	3.45
2	3.5 	3.8 	3.61
4	4.5 	3.7 	3.35
5	5.5 	3.4 	3.62
3	3.5 	4.4 	3.63
3	1 	3.6 	3.39
6	1.5 	4.7 	3.33
4	4.5 	3.9 	3.63
2	2 	3.6 	3.68
1	2.5 	3.2 	3.36
5	3 	3.4 	3.78
4	1.5 	2.9 	3.4
1	3 	4.6 	3.4
4	3.5 	3.3 	3.61
3	3.5 	4 	3.38
5	3.5 	4 	3.47
3	5 	4 	3.68
2	4 	3.1 	3.55
6	2 	4.1 	3.59
4	4.5 	4.6 	3.91
1	4.5 	2.9 	3.59
1	6 	3.5 	3.23
5	3 	4 	3.48
5	5 	4.1 	3.19
1	3.5 	2.9 	3.71
2	4 	3.7 	3.42
5	1.5 	3.9 	3.47
1	1.5 	3.6 	3.6
2	2 	3.1 	3.67
1	3 	3.9 	3.42
6	5 	2.9 	3.55
3	4 	3.7 	3.37
6	2.5 	4.1 	3.74
4	5.5 	3.2 	3.49
6	5 	3.5 	3.44
3	5.5 	3.8 	3.56
5	4 	3.8 	3.87
3	5 	3.8 	3.59
3	2 	2.8 	3.44
2	2.5 	3.8 	3.77
3	4.5 	3.9 	3.53
4	1.5 	2.6 	3.61
3	1 	4.7 	3.65
2	4 	2.5 	3.33
3	3 	3.6 	3.62
3	5.5 	4.5 	3.56
2	2.5 	4.1 	3.43
3	3.5 	3.4 	3.68
1	3 	4.2 	3.73
3	2 	4.4 	3.55
6	6 	3.7 	3.31
5	3 	5 	3.56
2	2.5 	4.4 	3.42
3	4 	5.2 	3.71
6	4.5 	3.1 	3.53
3	3 	3.5 	3.2
2	3.5 	3.6 	3.51
3	5 	3.3 	3.35
1	2.5 	4 	3.6
3	3.5 	3 	3.49
1	5 	3 	3.56
3	5 	4 	3.2
4	2 	3.8 	3.58
2	5.5 	4.2 	3.56
2	2.5 	4.3 	3.53
1	4.5 	2.8 	3.59
3	4 	3.8 	3.51
5	5 	4.3 	3.5
1	2 	3 	3.46
4	2 	3.2 	3.28
1	4.5 	3.8 	3.64
2	3 	4.3 	3.3
5	6 	3.7 	3.51
5	5 	4.7 	3.54
4	3.5 	3.6 	3.8
5	2 	3.6 	3.56
5	3.5 	3.9 	3.65
3	6 	4.5 	3.37
5	5.5 	4.3 	3.38
2	5 	3.6 	3.42
6	5.5 	3.3 	3.55
4	2 	3.5 	3.5
1	4 	3.2 	3.45
4	3 	4.5 	3.47
4	5.5 	3.2 	3.22
4	2 	3.4 	3.68
6	5.5 	3.8 	3.18
4	3.5 	3.6 	3.55
1	3.5 	3.1 	3.24
1	1.5 	3.5 	3.62
1	3.5 	4.7 	3.59
3	2 	3.4 	3.46
6	2 	3.9 	3.22
1	4.5 	3 	3.43
5	3.5 	3.9 	3.59
6	3.5 	3.9 	3.18
6	1.5 	3.6 	3.3
2	3 	4.7 	3.28
2	5 	3.6 	3.49
2	4 	3.1 	3.55
2	1.5 	3.7 	3.18
2	4 	2.8 	3.24
5	1.5 	4 	3.59
5	5 	3.6 	3.6
4	2.5 	3.7 	3.87
5	4 	4.1 	3.49
4	4 	3.9 	3.3
2	1.5 	4 	3.43
5	5 	3.5 	3.52
3	1.5 	2.7 	3.41
2	3.5 	3.2 	3.42
1	3 	3.5 	3.43
6	5.5 	3 	3.84
3	4.5 	4.3 	3.3
3	3 	3 	3.43
3	3 	3.7 	3.47
5	2.5 	3.2 	3.05
2	2.5 	3.3 	3.69
5	2 	2.6 	3.71
6	6 	3.4 	3.58
1	4.5 	3.4 	3.51
3	2.5 	3.5 	3.52
2	2 	3.7 	3.48
2	3.5 	3.3 	3.52
3	4 	4.4 	3.31
5	2.5 	3.5 	3.4
4	5 	4.2 	3.43
4	1.5 	2.8 	3.23
5	3.5 	2.8 	3.62
5	2.5 	3.7 	3.63
3	3.5 	4.3 	3.54
2	4 	2.9 	3.53
3	2 	3.3 	3.88
3	4 	3.7 	3.51
1	2 	2.7 	3.48
3	2 	3.9 	3.46
5	3 	3.4 	3.59
1	4 	2.5 	3.26
6	3.5 	3.4 	3.4
1	4.5 	3.6 	3.76
1	4.5 	3.8 	3.18
3	4 	2.8 	3.42
4	3.5 	3.7 	3.78
4	1.5 	3.9 	3.29
6	5.5 	3.7 	3.27
6	3 	3.8 	3.19
4	2.5 	3.4 	3.52
5	3 	3.6 	3.43
5	1.5 	3.7 	3.24
3	3.5 	3.5 	3.7
6	4.5 	3 	3.31
6	3.5 	2.4 	3.52
1	2.5 	2.5 	3.66
2	3 	2.9 	3.25
3	2.5 	2.9 	3.79
6	5.5 	3 	3.54
2	4 	4.1 	3.53
2	1.5 	3.4 	3.49
4	5.5 	3.4 	3.63
3	3.5 	2.7 	3.3
1	3 	4 	3.68
2	3 	3.2 	3.34
2	1.5 	3.5 	3.28
3	3.5 	3.3 	3.49
1	5 	3.9 	3.65
5	3 	3.7 	3.82
2	2 	4.9 	3.39
4	5 	3.5 	3.81
5	2 	3 	3.78
2	2.5 	3.5 	3.39
4	3.5 	4.2 	3.53
2	5.5 	4.2 	3.65
3	2 	3.7 	3.57
1	3.5 	4.5 	3.63
4	4.5 	3.7 	3.43
6	3.5 	3.3 	3.36
1	2.5 	3.7 	3.43
1	3 	2.7 	3.36
5	3.5 	2.5 	3.46
4	3 	3.3 	3.53
3	2 	2.9 	3.68
2	5.5 	4 	3.4
6	3 	3.4 	3.29
1	3 	3.8 	3.77
3	3.5 	3.3 	3.28
2	2.5 	4.3 	3.28
4	3.5 	3.2 	3.43
4	5 	4.4 	3.77
1	4.5 	3.3 	3.31
4	6 	2.8 	3.46
5	2.5 	3.4 	3.26
4	4.5 	3.3 	3.43
5	5 	3.4 	3.41
4	3.5 	3.9 	3.65
6	3.5 	4.5 	3.51
1	4 	3.8 	3.69
1	5 	2.9 	3.38
1	3.5 	2.9 	3.74
1	5 	3.4 	3.5
4	4 	4.2 	3.41
6	4.5 	4.3 	3.46
5	4 	3.7 	3.39
1	2 	4.2 	3.5
2	3.5 	3 	3.32
6	4 	4.1 	3.32
3	3 	3.6 	3.8
3	3.5 	4.7 	3.77
5	3 	3.1 	3.57
3	3 	3.7 	3.35
6	3.5 	2.9 	3.67
2	3 	2.6 	3.48
5	4.5 	4.6 	3.07
6	1.5 	3.9 	3.39
1	3.5 	3 	3.57
4	4 	3.5 	3.34
3	1 	3.3 	3.78
4	2.5 	3.7 	3.11
1	4.5 	2.5 	3.25
3	3 	4.1 	3.41
4	4.5 	3.2 	3.79
2	3 	3 	3.39
5	5 	3 	3.6
2	3.5 	3.6 	3.55
4	5.5 	3.3 	3.4
6	2.5 	3.2 	3.1
3	3 	3.4 	3.51
6	1 	2.8 	3.55
5	4 	2.7 	3.7
1	3 	3 	3.44
3	5 	3.1 	3.28
4	3.5 	3.4 	3.54
5	4.5 	3.5 	3.25
2	3.5 	3.6 	3.79
1	2 	4.2 	3.49
6	1 	3.7 	3.27
3	1.5 	3.2 	3.58
1	3.5 	3.6 	3.36
2	1.5 	3.4 	3.51
2	1 	3.5 	3.22
3	3.5 	2.8 	3.53
3	5.5 	4.4 	3.43
6	3.5 	2.7 	3.42
3	4 	2.7 	3.08
3	1 	2.6 	3.25
4	4 	3.5 	3.74
4	5.5 	2.3 	3.45
4	3.5 	4 	3.94
3	4 	3.3 	3.44
4	4 	3.1 	3.54
4	6 	3.6 	3.5
1	3.5 	3.7 	3.1
5	3 	3.6 	3.77
4	4 	3.4 	3.56
4	3 	3.2 	3.6
2	3 	3.7 	3.7
1	1 	3.5 	3.56
5	3.5 	3 	3.32
3	5 	3.9 	3.28
3	3.5 	4.4 	3.33
3	2.5 	2.9 	3.6
4	1.5 	3.1 	3.42
5	2 	2.9 	3.38
3	3 	2.7 	3.4
1	4 	2.2 	3.67
6	2.5 	3.5 	3.36
3	4.5 	3.5 	3.25
1	1.5 	3.2 	3.59
1	4.5 	3.9 	3.56
5	2.5 	4 	3.27
4	5.5 	3.9 	3.56
1	5 	3 	3.51
3	4 	4.1 	3.56
3	3 	4.3 	3.54
3	5.5 	3.8 	3.22
2	3 	4.2 	3.29
1	4 	3.6 	3.4
4	3.5 	2.5 	3.42
2	2 	2.8 	3.63
1	4 	3.2 	3.52
4	3.5 	3.8 	3.38
2	4 	3.2 	3.73
3	1.5 	3.4 	3.38
3	4 	3 	3.6
1	3.5 	3.3 	3.54
5	2.5 	4.2 	3.45
3	4.5 	2.9 	3.46
1	2 	2.6 	3.46
2	6 	3.9 	3.82
6	4.5 	3.9 	3.74
5	4 	3.3 	3.34
1	4 	3.4 	3.78
3	4.5 	3.7 	3.55
5	3.5 	3 	3.27
4	3 	3.2 	3.62
3	4.5 	3.5 	3.42
4	3 	3.7 	3.37
4	2.5 	3.9 	3.58
3	5 	2.8 	3.24
1	4 	3.8 	3.58
2	5 	3.5 	3.91
6	4 	3 	3.5
2	2 	3.3 	3.23
6	5 	2.3 	3.12
6	3 	3.5 	3.26
1	2 	2.7 	3.36
5	5 	1.9 	3.8
1	5 	3.3 	3.31
6	4 	3.6 	3.53
2	4 	3.3 	3.43
5	4.5 	3.6 	3.89
4	3.5 	3.8 	3.59
4	2.5 	3.4 	3.47
6	5 	4.4 	3.46
1	4 	3.1 	3.78
4	4 	3.5 	3.46
1	1.5 	4.1 	3.54
6	1.5 	3.4 	3.82
3	3.5 	4.4 	3.13
6	5 	3.2 	3.59
5	2 	4.3 	3.65
1	5.5 	4 	3.49
5	3.5 	3.3 	3.45
5	5 	3.4 	3.46
4	3 	3.4 	3.29
4	2.5 	2.8 	3.83
1	6 	3.2 	3.4
2	5 	4.2 	3.18
5	4.5 	4.3 	3.45
5	3 	3.5 	3.43
4	1.5 	3 	3.66
3	4.5 	4.2 	3.68
2	4 	3.6 	3.52
3	2.5 	2.7 	3.63
5	2 	3.8 	3.65
6	4 	3.1 	3.54
5	3 	2.9 	3.3
3	4 	3.1 	3.56
6	3.5 	4.2 	3.57
5	1.5 	4.5 	3.7
2	3 	3.1 	3.79
5	5 	3.5 	3.57
6	2.5 	3.7 	3.44
2	4.5 	3.1 	3.19
6	2.5 	3.6 	3.63
1	5 	3.8 	3.43
5	5 	4.1 	3.42
5	5 	3.5 	3.66
4	3.5 	4 	3.72
5	3 	1.5 	3.33
4	5.5 	2.9 	3.46
4	2.5 	3.5 	3.71
6	1.5 	3 	3.61
5	4 	3.7 	3.5
5	6 	3.5 	3.34
6	5.5 	3.7 	3.55
3	3.5 	2.6 	3.15
6	3.5 	3.2 	3.61
1	1 	2.6 	3.45
3	2.5 	2.8 	3.34
1	2.5 	3.6 	3.09
2	3 	3.1 	3.45
1	4.5 	3.9 	3.42
1	5.5 	3.5 	3.42
3	4.5 	3.9 	3.34
5	2.5 	2.6 	3.49
1	4.5 	4.2 	3.36
1	3.5 	3.2 	3.47
5	5 	3.8 	3.42
1	4.5 	3.9 	3.55
3	2.5 	3.4 	3.5
1	3.5 	3.5 	3.37
1	6 	2.6 	3.54
4	2 	3.5 	3.87
2	5.5 	3.2 	3.51
6	5.5 	3 	3.95
5	2 	3.9 	3.69
2	5.5 	3.1 	3.51
5	2.5 	3.7 	3.62
4	3 	2.5 	3.63
5	1 	3.4 	3.73
3	3.5 	2.2 	3.16
6	3 	3.1 	3.49
3	3 	3.4 	3.62
1	2.5 	3.7 	3.39
3	5.5 	3.7 	3.45
1	2 	4 	3.69
6	2.5 	4.2 	3.35
2	1.5 	4.1 	3.32
1	4 	2.9 	3.68
2	5 	3.5 	3.08
3	3.5 	4.1 	3.27
3	4 	3 	3.6
5	3.5 	2.8 	3.38
5	5.5 	2.7 	3.49
6	3 	3.2 	3.33
6	2.5 	3.6 	3.09
4	1 	3.3 	3.8
4	4 	3.6 	3.29
4	3 	3.7 	3.36
6	2.5 	3.9 	3.57
3	2 	3.9 	3.52
4	4.5 	3.7 	3.52
5	1 	4.2 	3.52
1	4.5 	3.6 	3.62
3	4 	3.2 	3.68
3	3 	2.9 	3.58
3	3.5 	3.7 	3.42
2	3.5 	3.4 	3.4
6	3 	2.8 	3.25
1	3.5 	2.9 	3.59
6	2 	3 	3.27
1	3.5 	3.5 	3.45
1	2 	3.1 	3.96
5	2 	2.8 	3.61
6	3 	3.1 	3.41
3	3 	3.8 	3.7
2	5.5 	2.9 	3.49
1	4.5 	3.2 	3.59
1	3.5 	3.1 	3.29
6	3 	3.2 	3.6
2	4 	3.2 	3.2
3	6 	3.4 	3.35
4	3.5 	2.7 	3.54
2	4 	4.3 	3.8
5	3.5 	2.3 	3.53
2	3.5 	3.7 	3.43
4	2 	3.6 	3.47
5	4.5 	3.5 	3.71
1	6 	4.3 	3.56
5	3.5 	3.7 	3.57
3	1.5 	4.3 	3.55
2	2 	3.3 	3.67
4	3 	4.3 	3.69
6	4.5 	3.7 	3.36
1	4 	3.2 	3.72
2	1.5 	3.5 	3.6
5	5 	3.6 	3.49
6	2 	4 	3.72
4	3.5 	3.1 	3.45
5	5.5 	2.9 	3.47
4	4.5 	2.9 	3.7
1	1.5 	3.4 	3.41
6	3.5 	4.2 	3.44
1	5 	3.1 	3.65
6	5.5 	3 	3.53
3	5 	3.8 	3.79
5	4 	3.8 	3.51
6	4.5 	2.7 	3.48
3	2 	4.3 	3.54
4	5 	3.6 	3.46
1	4.5 	2.8 	3.25
2	3 	3.7 	3.49
6	3.5 	3.9 	3.36
3	4 	4 	3.04
3	2.5 	4 	3.6
3	2 	4.3 	3.14
1	4 	4.3 	3.32
3	4.5 	3 	3.84
4	2.5 	3.1 	3.47
6	4.5 	2.5 	3.7
2	5 	3.6 	3.53
2	1.5 	3.2 	3.85
5	4 	2.5 	3.53
2	5.5 	4.4 	3.82
4	2.5 	4.2 	3.23
5	4.5 	3.8 	3.6
4	3.5 	3 	3.51
6	3 	3.9 	3.57
6	6 	3.2 	3.74
4	2.5 	3.5 	3.54
1	4.5 	3.6 	3.53
6	5 	3.4 	3.29
1	1.5 	4.1 	3.27
1	2.5 	2.2 	3.35
4	2 	3.1 	3.49
1	2.5 	3.6 	3.41
3	2.5 	3.3 	3.56
5	3.5 	3.2 	3.08
3	5 	3.7 	3.69
2	4.5 	3.4 	3.61
5	3.5 	4.3 	3.59
2	2 	3.7 	3.54
3	2 	4 	3.34
1	2 	3.1 	3.34
5	5.5 	3.1 	3.58
5	2 	3.3 	3.17
1	4 	2.4 	3.5
3	2.5 	3.6 	3.45
6	3.5 	3.7 	3.6
1	3 	3.8 	3.67
1	3.5 	3.2 	3.39
1	3.5 	4 	3.63
5	3.5 	3.5 	3.39
